name	born	died	url
Bellerofonte Castaldi	1581	1649	https://en.wikipedia.org/wiki/Bellerofonte_Castaldi
Luigi Castellacci	1797	1845	https://en.wikipedia.org/wiki/Luigi_Castellacci
Rafael Antonio Castellanos	1725	1791	https://en.wikipedia.org/wiki/Rafael_Antonio_Castellanos
Dario Castello	1590	1658	https://en.wikipedia.org/wiki/Dario_Castello
Mario Castelnuovo	1895	1968	https://en.wikipedia.org/wiki/Mario_Castelnuovo-Tedesco
Niccolò Castiglioni	1932	1996	https://en.wikipedia.org/wiki/Niccol%C3%B2_Castiglioni
Alexis de Castillon	1838	1873	https://en.wikipedia.org/wiki/Alexis_de_Castillon
Samuel Castriota	1885	1932	https://en.wikipedia.org/wiki/Samuel_Castriota
Juan José Castro	1895	1968	https://en.wikipedia.org/wiki/Juan_Jos%C3%A9_Castro
Maddalena Casulana	1566	1583	https://en.wikipedia.org/wiki/Maddalena_Casulana
Alfredo Catalani	1854	1893	https://en.wikipedia.org/wiki/Alfredo_Catalani
Diomedes Cato	1565	1618	https://en.wikipedia.org/wiki/Diomedes_Cato
Georgy Catoire	1861	1926	https://en.wikipedia.org/wiki/Georgy_Catoire
Eduard Caudella	1841	1924	https://en.wikipedia.org/wiki/Eduard_Caudella
Emilio de	1550	1602	https://en.wikipedia.org/wiki/Emilio_de%27_Cavalieri
Francesco Cavalli	1602	1676	https://en.wikipedia.org/wiki/Francesco_Cavalli
Girolamo Cavazzoni	1525	1577	https://en.wikipedia.org/wiki/Girolamo_Cavazzoni
Maurizio Cazzati	1616	1678	https://en.wikipedia.org/wiki/Maurizio_Cazzati
Rodrigo de Ceballos	1530	1581	https://en.wikipedia.org/wiki/Rodrigo_de_Ceballos
Carlo Cecere	1706	1761	https://en.wikipedia.org/wiki/Carlo_Cecere
Levi Celerio	1910	2002	https://en.wikipedia.org/wiki/Levi_Celerio
Francesco Cellavenia	1538	1563	https://en.wikipedia.org/wiki/Francesco_Cellavenia
Joan Cererols	1618	1680	https://en.wikipedia.org/wiki/Joan_Cererols
Bohuslav Matěj Černohorský	1684	1742	https://en.wikipedia.org/wiki/Bohuslav_Mat%C4%9Bj_%C4%8Cernohorsk%C3%BD
Pierre Certon	1529	1572	https://en.wikipedia.org/wiki/Pierre_Certon
Ignacio Cervantes	1847	1905	https://en.wikipedia.org/wiki/Ignacio_Cervantes
Giacobbe Cervetto	1682	1783	https://en.wikipedia.org/wiki/Giacobbe_Cervetto
Giovanni Martino Cesare	1590	1667	https://en.wikipedia.org/wiki/Giovanni_Martino_Cesare
Johannes Cesaris	1406	1417	https://en.wikipedia.org/wiki/Johannes_Cesaris
Sulpitia Cesis	1577	1619	https://en.wikipedia.org/wiki/Sulpitia_Cesis
Antonio Cesti	1623	1669	https://en.wikipedia.org/wiki/Antonio_Cesti
Emmanuel Chabrier	1841	1894	https://en.wikipedia.org/wiki/Emmanuel_Chabrier
George Whitefield Chadwick	1854	1931	https://en.wikipedia.org/wiki/George_Whitefield_Chadwick
Ippolito Chamaterò	1540	1592	https://en.wikipedia.org/wiki/Ippolito_Chamater%C3%B2
Cécile Chaminade	1857	1944	https://en.wikipedia.org/wiki/C%C3%A9cile_Chaminade
Claude Champagne	1891	1965	https://en.wikipedia.org/wiki/Claude_Champagne
Jacques Champion de Chambonnières	1602	1672	https://en.wikipedia.org/wiki/Jacques_Champion_de_Chambonni%C3%A8res
Nicolas Champion	1475	1533	https://en.wikipedia.org/wiki/Nicolas_Champion
Gustave Charpentier	1860	1956	https://en.wikipedia.org/wiki/Gustave_Charpentier
Marc	1643	1704	https://en.wikipedia.org/wiki/Marc-Antoine_Charpentier
Abram Chasins	1903	1987	https://en.wikipedia.org/wiki/Abram_Chasins
Lambert Chaumont	1635	1712	https://en.wikipedia.org/wiki/Lambert_Chaumont
Ernest Chausson	1855	1899	https://en.wikipedia.org/wiki/Ernest_Chausson
Carlos Chávez	1899	1978	https://en.wikipedia.org/wiki/Carlos_Ch%C3%A1vez
Nicolas Chédeville	1705	1782	https://en.wikipedia.org/wiki/Nicolas_Ch%C3%A9deville
Fortunato Chelleri	1690	1757	https://en.wikipedia.org/wiki/Fortunato_Chelleri
Ch	1900	1957	https://en.wikipedia.org/wiki/Ch%27eng_Mao-y%C3%BCn
Luigi Cherubini	1760	1842	https://en.wikipedia.org/wiki/Luigi_Cherubini
Pavel Chesnokov	1877	1944	https://en.wikipedia.org/wiki/Pavel_Chesnokov
Thomas Chilcot	1707	1766	https://en.wikipedia.org/wiki/Thomas_Chilcot
William Child	1606	1697	https://en.wikipedia.org/wiki/William_Child
Edmund Chipp	1823	1886	https://en.wikipedia.org/wiki/Edmund_Chipp
Erik Chisholm	1904	1965	https://en.wikipedia.org/wiki/Erik_Chisholm
Frédéric Chopin	1810	1849	https://en.wikipedia.org/wiki/Fr%C3%A9d%C3%A9ric_Chopin
Hedwige Chrétien	1859	1944	https://en.wikipedia.org/wiki/Hedwige_Chr%C3%A9tien
Henning Christiansen	1932	2008	https://en.wikipedia.org/wiki/Henning_Christiansen
Jani Christou	1926	1970	https://en.wikipedia.org/wiki/Jani_Christou
Andreas Chyliński	1590	1635	https://en.wikipedia.org/wiki/Andreas_Chyli%C5%84ski
Cesare Ciardi	1818	1877	https://en.wikipedia.org/wiki/Cesare_Ciardi
Mikalojus Konstantinas Čiurlionis	1875	1911	https://en.wikipedia.org/wiki/Mikalojus_Konstantinas_%C4%8Ciurlionis
Johannes Ciconia	1370	1412	https://en.wikipedia.org/wiki/Johannes_Ciconia
Ippolito Ciera	1546	1561	https://en.wikipedia.org/wiki/Ippolito_Ciera
Antonio Cifra	1584	1629	https://en.wikipedia.org/wiki/Antonio_Cifra
Francesco Cilea	1866	1950	https://en.wikipedia.org/wiki/Francesco_Cilea
Giovanni Paolo Cima	1570	1622	https://en.wikipedia.org/wiki/Giovanni_Paolo_Cima
Domenico Cimarosa	1749	1801	https://en.wikipedia.org/wiki/Domenico_Cimarosa
Domenico Cimoso	1780	1850	https://en.wikipedia.org/w/index.php?title=Domenico_Cimoso&action=edit&redlink=1
Milo Cipra	1906	1985	https://en.wikipedia.org/wiki/Milo_Cipra
Giovanni Battista Cirri	1724	1808	https://en.wikipedia.org/wiki/Giovanni_Battista_Cirri
Avery Claflin	1898	1979	https://en.wikipedia.org/wiki/Avery_Claflin
Philip Greeley Clapp	1888	1954	https://en.wikipedia.org/wiki/Philip_Greeley_Clapp
Giovanni Carlo Maria Clari	1677	1754	https://en.wikipedia.org/wiki/Giovanni_Carlo_Maria_Clari
Jeremiah Clarke	1674	1707	https://en.wikipedia.org/wiki/Jeremiah_Clarke
Kenny Clarke	1914	1985	https://en.wikipedia.org/wiki/Kenny_Clarke
Rebecca Clarke	1886	1979	https://en.wikipedia.org/wiki/Rebecca_Helferich_Clarke
Jacob Clemens non Papa	1515	1555	https://en.wikipedia.org/wiki/Jacob_Clemens_non_Papa
Aldo Clementi	1925	2011	https://en.wikipedia.org/wiki/Aldo_Clementi
Muzio Clementi	1752	1832	https://en.wikipedia.org/wiki/Muzio_Clementi
Louis	1676	1749	https://en.wikipedia.org/wiki/Louis-Nicolas_Cl%C3%A9rambault
Pierre Clereau	1539	1570	https://en.wikipedia.org/wiki/Pierre_Clereau
Nycasius de Clibano	1457	1497	https://en.wikipedia.org/wiki/Nycasius_de_Clibano
Jheronimus de Clibano	1459	1503	https://en.wikipedia.org/wiki/Jheronimus_de_Clibano
Frederic Cliffe	1857	1931	https://en.wikipedia.org/wiki/Frederic_Cliffe
Albert Coates	1882	1953	https://en.wikipedia.org/wiki/Albert_Coates_(musician)
Eric Coates	1886	1957	https://en.wikipedia.org/wiki/Eric_Coates
Gioacchino Cocchi	1720	1804	https://en.wikipedia.org/wiki/Gioacchino_Cocchi
Carlo Coccia	1782	1873	https://en.wikipedia.org/wiki/Carlo_Coccia
Adrianus Petit Coclico	1499	1562	https://en.wikipedia.org/wiki/Adrianus_Petit_Coclico
Martín Codax	1240	1270	https://en.wikipedia.org/wiki/Mart%C3%ADn_Codax
Manuel Rodrigues Coelho	1555	1635	https://en.wikipedia.org/wiki/Manuel_Rodrigues_Coelho
Louis Coerne	1870	1922	https://en.wikipedia.org/wiki/Louis_Coerne
George M	1878	1942	https://en.wikipedia.org/wiki/George_M._Cohan
Gautier de Coincy	1177	1236	https://en.wikipedia.org/wiki/Gautier_de_Coincy
Avril Coleridge	1903	1998	https://en.wikipedia.org/wiki/Avril_Coleridge-Taylor
Samuel Coleridge	1875	1912	https://en.wikipedia.org/wiki/Samuel_Coleridge-Taylor
Cecil Coles	1888	1918	https://en.wikipedia.org/wiki/Cecil_Coles
François Colin de Blamont	1690	1760	https://en.wikipedia.org/wiki/Fran%C3%A7ois_Colin_de_Blamont
Lelio Colista	1629	1680	https://en.wikipedia.org/wiki/Lelio_Colista
Pascal Collasse	1649	1709	https://en.wikipedia.org/wiki/Pascal_Collasse
Lawrance Collingwood	1887	1982	https://en.wikipedia.org/wiki/Lawrance_Collingwood
Edward Joseph Collins	1886	1951	https://en.wikipedia.org/wiki/Edward_Joseph_Collins
Giovanni Paolo Colonna	1637	1695	https://en.wikipedia.org/wiki/Giovanni_Paolo_Colonna
Joan Baptista Comes	1568	1643	https://en.wikipedia.org/wiki/Joan_Baptista_Comes
Loyset Compère	1445	1518	https://en.wikipedia.org/wiki/Loyset_Comp%C3%A8re
Edward T	1917	2004	https://en.wikipedia.org/wiki/Edward_T._Cone
Giovanni Battista Conforti	1550	1570	https://en.wikipedia.org/wiki/Giovanni_Battista_Conforti
Zez Confrey	1895	1971	https://en.wikipedia.org/wiki/Zez_Confrey
August Conradi	1821	1873	https://en.wikipedia.org/wiki/August_Conradi
Marius Constant	1925	2004	https://en.wikipedia.org/wiki/Marius_Constant
Paul Constantinescu	1909	1963	https://en.wikipedia.org/wiki/Paul_Constantinescu
Francesco Bartolomeo Conti	1681	1732	https://en.wikipedia.org/wiki/Francesco_Bartolomeo_Conti
Salvador Contreras	1910	1982	https://en.wikipedia.org/wiki/Salvador_Contreras
Charles Crozat Converse	1832	1918	https://en.wikipedia.org/wiki/Charles_Crozat_Converse
Frederick Converse	1871	1940	https://en.wikipedia.org/wiki/Frederick_Converse
Girolamo Conversi	1572	1575	https://en.wikipedia.org/wiki/Girolamo_Conversi
Will Marion Cook	1869	1944	https://en.wikipedia.org/wiki/Will_Marion_Cook
Arnold Cooke	1906	2005	https://en.wikipedia.org/wiki/Arnold_Cooke
Benjamin Cooke	1734	1793	https://en.wikipedia.org/wiki/Benjamin_Cooke
Aaron Copland	1900	1990	https://en.wikipedia.org/wiki/Aaron_Copland
Carmine Coppola	1910	1991	https://en.wikipedia.org/wiki/Carmine_Coppola
John Coprario	1575	1626	https://en.wikipedia.org/wiki/John_Coprario
William Corbett	1680	1748	https://en.wikipedia.org/wiki/William_Corbett_(composer)
Francesco Corbetta	1615	1681	https://en.wikipedia.org/wiki/Francesco_Corbetta
Frederick Corder	1852	1932	https://en.wikipedia.org/wiki/Frederick_Corder
Arcangelo Corelli	1653	1713	https://en.wikipedia.org/wiki/Arcangelo_Corelli
Johannes Cornago	1400	1475	https://en.wikipedia.org/wiki/Juan_Cornago
Peter Cornelius	1824	1874	https://en.wikipedia.org/wiki/Peter_Cornelius
Peeter Cornet	1580	1633	https://en.wikipedia.org/wiki/Peeter_Cornet
William Cornysh the younger	1465	1523	https://en.wikipedia.org/wiki/William_Cornysh
Francisco Correa de Arauxo	1584	1654	https://en.wikipedia.org/wiki/Francisco_Correa_de_Arauxo
Manuel Correia	1600	1653	https://en.wikipedia.org/wiki/Manuel_Correia
Gaspard Corrette	1670	1733	https://en.wikipedia.org/wiki/Gaspard_Corrette
Michel Corrette	1707	1795	https://en.wikipedia.org/wiki/Michel_Corrette
Francesco Corteccia	1502	1571	https://en.wikipedia.org/wiki/Francesco_Corteccia
Ramiro Cortés	1933	1984	https://en.wikipedia.org/wiki/Ramiro_Cort%C3%A9s
Napoléon Coste	1805	1883	https://en.wikipedia.org/wiki/Napol%C3%A9on_Coste
Guillaume Costeley	1530	1606	https://en.wikipedia.org/wiki/Guillaume_Costeley
Armand	1727	1789	https://en.wikipedia.org/wiki/Armand-Louis_Couperin
François Couperin	1668	1773	https://en.wikipedia.org/wiki/Fran%C3%A7ois_Couperin
Louis Couperin	1626	1661	https://en.wikipedia.org/wiki/Louis_Couperin
Jean Courtois	1530	1545	https://en.wikipedia.org/wiki/Jean_Courtois_(composer)
Joachim Thibault de Courville	1567	1581	https://en.wikipedia.org/wiki/Joachim_Thibault_de_Courville
Noël Coward	1899	1973	https://en.wikipedia.org/wiki/No%C3%ABl_Coward
Henry Cowell	1897	1965	https://en.wikipedia.org/wiki/Henry_Cowell
Frederic Cowen	1852	1935	https://en.wikipedia.org/wiki/Frederic_Hymen_Cowen
Chiara Margarita Cozzolani	1602	1678	https://en.wikipedia.org/wiki/Chiara_Margarita_Cozzolani
Franz Cramer	1772	1848	https://en.wikipedia.org/wiki/Franz_Cramer_(violinist)
Johann Baptist Cramer	1771	1858	https://en.wikipedia.org/wiki/Johann_Baptist_Cramer
Wilhelm Cramer	1746	1799	https://en.wikipedia.org/wiki/Wilhelm_Cramer
Jean Cras	1879	1932	https://en.wikipedia.org/wiki/Jean_Cras
Ruth Crawford Seeger	1901	1953	https://en.wikipedia.org/wiki/Ruth_Crawford_Seeger
Thomas Crecquillon	1515	1557	https://en.wikipedia.org/wiki/Thomas_Crecquillon
Paul Creston	1906	1985	https://en.wikipedia.org/wiki/Paul_Creston
Henri	1705	1786	https://en.wikipedia.org/wiki/Henri-Jacques_de_Croes
William Croft	1678	1727	https://en.wikipedia.org/wiki/William_Croft
William Crotch	1775	1847	https://en.wikipedia.org/wiki/William_Crotch
Johann Crüger	1598	1662	https://en.wikipedia.org/wiki/Johann_Cr%C3%BCger
Bernhard Crusell	1775	1838	https://en.wikipedia.org/wiki/Bernhard_Crusell
César Cui	1835	1918	https://en.wikipedia.org/wiki/C%C3%A9sar_Cui
Carl Czerny	1791	1857	https://en.wikipedia.org/wiki/Carl_Czerny
Harry Dacre	1860	1922	https://en.wikipedia.org/wiki/Harry_Dacre
Ingolf Dahl	1912	1970	https://en.wikipedia.org/wiki/Ingolf_Dahl
Nicolas Dalayrac	1753	1809	https://en.wikipedia.org/wiki/Nicolas_Dalayrac
Nancy Dalberg	1881	1949	https://en.wikipedia.org/wiki/Nancy_Dalberg
Evaristo Felice Dall	1675	1742	https://en.wikipedia.org/wiki/Evaristo_Felice_Dall%27Abaco
Luigi Dallapiccola	1904	1975	https://en.wikipedia.org/wiki/Luigi_Dallapiccola
Jean	1928	2013	https://en.wikipedia.org/wiki/Jean-Michel_Damase
Walter Damrosch	1862	1950	https://en.wikipedia.org/wiki/Walter_Damrosch
Ghiselin Danckerts	1510	1565	https://en.wikipedia.org/wiki/Ghiselin_Danckerts
Charles Dancla	1817	1907	https://en.wikipedia.org/wiki/Charles_Dancla
Georges Dandelot	1895	1975	https://en.wikipedia.org/wiki/Georges_Dandelot
Jean	1682	1738	https://en.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Dandrieu
Daniel Danielis	1635	1696	https://en.wikipedia.org/wiki/Daniel_Danielis
Hart Pease Danks	1834	1903	https://en.wikipedia.org/wiki/Hart_Pease_Danks
John Dankworth	1927	2010	https://en.wikipedia.org/wiki/John_Dankworth
Franz Danzi	1763	1826	https://en.wikipedia.org/wiki/Franz_Danzi
Louis	1763	1826	https://en.wikipedia.org/wiki/Louis-Claude_Daquin
Alexander Dargomyzhsky	1813	1869	https://en.wikipedia.org/wiki/Alexander_Dargomyzhsky
Louis François Dauprat	1781	1868	https://en.wikipedia.org/wiki/Louis_Fran%C3%A7ois_Dauprat
Antoine Dauvergne	1713	1797	https://en.wikipedia.org/wiki/Antoine_Dauvergne
Félicien	1810	1876	https://en.wikipedia.org/wiki/F%C3%A9licien-C%C3%A9sar_David
Ferdinand David	1810	1873	https://en.wikipedia.org/wiki/Ferdinand_David_(musician)
Johann Nepomuk David	1895	1977	https://en.wikipedia.org/wiki/Johann_Nepomuk_David
Padre Davide da Bergamo	1791	1863	https://en.wikipedia.org/wiki/Padre_Davide_da_Bergamo
Hugh Davies	1943	2005	https://en.wikipedia.org/wiki/Hugh_Davies_(composer)
Peter Maxwell Davies	1934	2016	https://en.wikipedia.org/wiki/Peter_Maxwell_Davies
Walford Davies	1869	1941	https://en.wikipedia.org/wiki/Walford_Davies
Ananias Davisson	1780	1857	https://en.wikipedia.org/wiki/Ananias_Davisson
Richard Davy	1465	1538	https://en.wikipedia.org/wiki/Richard_Davy
Karl Davydov	1838	1889	https://en.wikipedia.org/wiki/Karl_Davydov
Arthur De Greef	1862	1940	https://en.wikipedia.org/wiki/Arthur_De_Greef_(composer)
Reginald De Koven	1859	1920	https://en.wikipedia.org/wiki/Reginald_De_Koven
Claude Debussy	1862	1918	https://en.wikipedia.org/wiki/Claude_Debussy
Edmond Dédé	1827	1903	https://en.wikipedia.org/wiki/Edmond_D%C3%A9d%C3%A9
Michel Richard Delalande	1657	1726	https://en.wikipedia.org/wiki/Michel_Richard_Delalande
Philibert Delavigne	1700	1750	https://en.wikipedia.org/wiki/Philibert_Delavigne
Claire Delbos	1906	1959	https://en.wikipedia.org/wiki/Claire_Delbos
Lex van Delden	1919	1988	https://en.wikipedia.org/wiki/Lex_van_Delden
Léo Delibes	1836	1891	https://en.wikipedia.org/wiki/L%C3%A9o_Delibes
Frederick Delius	1862	1934	https://en.wikipedia.org/wiki/Frederick_Delius
Azzolino Della Ciaja	1671	1755	https://en.wikipedia.org/wiki/Azzolino_Bernardino_della_Ciaja
Michielina Della Pietà	1701	1744	https://en.wikipedia.org/wiki/Michielina_della_Piet%C3%A0
Norman Dello Joio	1913	2008	https://en.wikipedia.org/wiki/Norman_Dello_Joio
Giuseppe Demachi	1732	1791	https://en.wikipedia.org/wiki/Giuseppe_Demachi
Christoph Demantius	1567	1643	https://en.wikipedia.org/wiki/Christoph_Demantius
Jeanne Demessieux	1921	1968	https://en.wikipedia.org/wiki/Jeanne_Demessieux
Pietro Denis	1720	1790	https://en.wikipedia.org/wiki/Pietro_Denis
William Denis Browne	1888	1915	https://en.wikipedia.org/wiki/William_Denis_Browne
Edison Denisov	1929	1996	https://en.wikipedia.org/wiki/Edison_Denisov
Fabrizio Dentice	1539	1581	https://en.wikipedia.org/wiki/Fabrizio_Dentice
Scipione Dentice	1560	1635	https://en.wikipedia.org/wiki/Scipione_Dentice
Luigi Denza	1846	1922	https://en.wikipedia.org/wiki/Luigi_Denza
Mary Dering	1629	1704	https://en.wikipedia.org/wiki/Mary_Dering
Richard Dering	1580	1630	https://en.wikipedia.org/wiki/Richard_Dering
Victor De Sabata	1892	1967	https://en.wikipedia.org/wiki/Victor_De_Sabata
Alfred Desenclos	1912	1971	https://en.wikipedia.org/wiki/Alfred_Desenclos
Henri Desmarest	1661	1741	https://en.wikipedia.org/wiki/Henri_Desmarest
Paul Dessau	1894	1979	https://en.wikipedia.org/wiki/Paul_Dessau
Josef Dessauer	1798	1876	https://en.wikipedia.org/wiki/Josef_Dessauer
André Cardinal Destouches	1672	1749	https://en.wikipedia.org/wiki/Andr%C3%A9_Cardinal_Destouches
Max Deutsch	1892	1982	https://en.wikipedia.org/wiki/Max_Deutsch
François Devienne	1759	1803	https://en.wikipedia.org/wiki/Fran%C3%A7ois_Devienne
Anton Diabelli	1781	1858	https://en.wikipedia.org/wiki/Anton_Diabelli
David Diamond	1915	2005	https://en.wikipedia.org/wiki/David_Diamond_(composer)
Alphons Diepenbrock	1862	1921	https://en.wikipedia.org/wiki/Alphons_Diepenbrock
Bernard van Dieren	1887	1936	https://en.wikipedia.org/wiki/Bernard_van_Dieren
Albert Christoph Dies	1755	1822	https://en.wikipedia.org/wiki/Albert_Christoph_Dies
Albert Dietrich	1829	1908	https://en.wikipedia.org/wiki/Albert_Dietrich
Charles Dieupart	1670	1740	https://en.wikipedia.org/wiki/Charles_Dieupart
Rudi Martinus van Dijk	1932	2003	https://en.wikipedia.org/wiki/Rudi_Martinus_van_Dijk
Muttusvami Dikshitar	1775	1835	https://en.wikipedia.org/wiki/Muttusvami_Dikshitar
Grigoras Dinicu	1889	1949	https://en.wikipedia.org/wiki/Grigoras_Dinicu
Girolamo Diruta	1554	1610	https://en.wikipedia.org/wiki/Girolamo_Diruta
Hugo Distler	1908	1942	https://en.wikipedia.org/wiki/Hugo_Distler
Carl Ditters von Dittersdorf	1739	1799	https://en.wikipedia.org/wiki/Carl_Ditters_von_Dittersdorf
Antonius Divitis	1470	1530	https://en.wikipedia.org/wiki/Antonius_Divitis
Ignacy Feliks Dobrzyński	1807	1867	https://en.wikipedia.org/wiki/Ignacy_Feliks_Dobrzy%C5%84ski
Stephen Dodgson	1924	2013	https://en.wikipedia.org/wiki/Stephen_Dodgson
Theodor Döhler	1814	1856	https://en.wikipedia.org/wiki/Theodor_D%C3%B6hler
Ernő Dohnányi	1877	1960	https://en.wikipedia.org/wiki/Ern%C5%91_Dohn%C3%A1nyi
Johannes Baptista Dolar	1620	1673	https://en.wikipedia.org/wiki/Janez_Krstnik_Dolar
Johann Friedrich Doles	1715	1797	https://en.wikipedia.org/wiki/Johann_Friedrich_Doles
Charles Dollé	1755	1755	https://en.wikipedia.org/wiki/Charles_Doll%C3%A9
Petrus de Domarto	1445	1455	https://en.wikipedia.org/wiki/Petrus_de_Domarto
František Domažlický	1913	1997	https://en.wikipedia.org/wiki/Franti%C5%A1ek_Doma%C5%BElick%C3%BD
Jakob van Domselaer	1890	1960	https://en.wikipedia.org/wiki/Jakob_van_Domselaer
Ignazio Donati	1575	1638	https://en.wikipedia.org/wiki/Ignazio_Donati
Baldassare Donato	1529	1603	https://en.wikipedia.org/wiki/Baldassare_Donato
Franco Donatoni	1927	2000	https://en.wikipedia.org/wiki/Franco_Donatoni
Stefano Donaudy	1879	1925	https://en.wikipedia.org/wiki/Stefano_Donaudy
Gaetano Donizetti	1797	1848	https://en.wikipedia.org/wiki/Gaetano_Donizetti
Jakob Dont	1815	1888	https://en.wikipedia.org/wiki/Jakob_Dont
Cornelis Dopper	1870	1939	https://en.wikipedia.org/wiki/Cornelis_Dopper
Árpád Doppler	1857	1927	https://en.wikipedia.org/wiki/%C3%81rp%C3%A1d_Doppler
Franz Doppler	1821	1883	https://en.wikipedia.org/wiki/Franz_Doppler
Karl Doppler	1825	1900	https://en.wikipedia.org/wiki/Karl_Doppler
Nicolao Dorati	1513	1593	https://en.wikipedia.org/wiki/Nicolao_Dorati
Gustave Doret	1866	1943	https://en.wikipedia.org/wiki/Gustave_Doret
Louis	1685	1765	https://en.wikipedia.org/wiki/Louis-Antoine_Dornel
Nico Dostal	1895	1981	https://en.wikipedia.org/wiki/Nico_Dostal
Friedrich Dotzauer	1783	1860	https://en.wikipedia.org/wiki/Friedrich_Dotzauer
Celius Dougherty	1902	1986	https://en.wikipedia.org/wiki/Celius_Dougherty
John Thomas Douglass	1847	1886	https://en.wikipedia.org/wiki/John_Thomas_Douglass
Victor Dourlen	1780	1864	https://en.wikipedia.org/wiki/Victor_Dourlen
John Dowland	1563	1626	https://en.wikipedia.org/wiki/John_Dowland
Robert Dowland	1591	1641	https://en.wikipedia.org/wiki/Robert_Dowland
John W	1927	2004	https://en.wikipedia.org/wiki/John_W._Downey
Felix Draeseke	1835	1913	https://en.wikipedia.org/wiki/Felix_Draeseke
George Draga	1835	2008	https://en.wikipedia.org/w/index.php?title=George_Draga&action=edit&redlink=1
Antonio Draghi	1634	1700	https://en.wikipedia.org/wiki/Antonio_Draghi
Giovanni Battista Draghi	1640	1708	https://en.wikipedia.org/wiki/Giovanni_Battista_Draghi_(composer)
