name,born,died,url,spotify_id,spotify_related_artist_idsMary Anne à Beckett,1817,1863,https://en.wikipedia.org/wiki/Mary_Anne_%C3%A0_Beckett,,
Christoph Straus,1575,1631,https://en.wikipedia.org/wiki/Christoph_Straus,5gdfwm6FjxdgzUIkl63ciB,
Oscar Straus,1870,1954,https://en.wikipedia.org/wiki/Oscar_Straus_(composer),7gFm3oc3OUIAgoxOp1Bgy6,3530:2700:1781:1251:2801:2200:2667:1338:1344
Johann Strauss I,1804,1849,https://en.wikipedia.org/wiki/Johann_Strauss_I,4WMHJgeJCssiGW3ssUT7eb,3161:2557:3181:1267:3003:1455:2359:796:1142:3162:2029:2713:2739:3082:3427:1143:684:465:799:1815
Johann Strauss II,1825,1899,https://en.wikipedia.org/wiki/Johann_Strauss_II,5goS0v24Fc1ydjCKQRwtjM,3003:1815:2489:465:1659:2930:1292:3061:2216:997:608:1267:1136:737:3181:2149:2784:2950:3010:3379
Josef Strauss,1827,1870,https://en.wikipedia.org/wiki/Josef_Strauss,0qU8UdzIf1I2ZxyI5OHdut,3149:3161:3160:1615:2439
Richard Strauss,1864,1949,https://en.wikipedia.org/wiki/Richard_Strauss,6pAwHPeExeUbMd5w7Iny6D,3401:2784:1355:3003:2401:2930:539:2737:2739:1292:3058:3351:1136:1267:2897:2306:1720:1143:2812:3061
Igor Stravinsky,1882,1971,https://en.wikipedia.org/wiki/Igor_Stravinsky,7ie36YytMoKtPiL7tUvmoE,2812:1793:3058:2950:2737:708:554:2784:1062:1339:408:2725:1136:2192:2712
Soulima Stravinsky,1910,1994,https://en.wikipedia.org/wiki/Soulima_Stravinsky,56EtsFi5ScA9RmNo1wVnKd,
Heinrich Strecker,1893,1981,https://en.wikipedia.org/wiki/Heinrich_Strecker,5A4B0s329SbPgDRxUIvOCJ,2810
Alessandro Striggio,1537,1592,https://en.wikipedia.org/wiki/Alessandro_Striggio,4iom4mo7sZneqeh6ObQRF2,420:3447:2181:1889:1741:2729:2474:2124:2674:3053:3464:1019:2460:1069:2469:2636:1477
George Strong,1856,1948,https://en.wikipedia.org/wiki/George_Strong_(composer),3g4E3kZKfnksU5aADdPhv0,1333:2361:1476:430:1137:1431:1349:922
Barbara Strozzi,1619,1677,https://en.wikipedia.org/wiki/Barbara_Strozzi,0FSmB8Kk0WSSi3pphae5w7,1508:915:1414:959:2939:2325:2665:974:1474:3028:2894:3155:2985:1434:1928:2975:2643:2501
Delphin Strungk,1601,1694,https://en.wikipedia.org/wiki/Delphin_Strungk,1HtsrtmNkTJdaHnmVqnJ3l,3171:1994:2770:2980:1536:1962
Nicolaus Adam Strungk,1640,1700,https://en.wikipedia.org/wiki/Nicolaus_Adam_Strungk,3AdaDxDAB48vPDXDeX2VLI,3170:1994:2770:1962:2980:1536:3243
Jean,1680,1755,https://en.wikipedia.org/wiki/Jean-Baptiste_Stuck,2ipBhKpOYqs6BbysLNGye6,
Eugen Suchoň,1908,1993,https://en.wikipedia.org/wiki/Eugen_Sucho%C5%88,5RGOhENsl8E4Iu9KZHg3tU,3380:3246:2926:901:1310:3277:3530
Peeter Süda,1883,1920,https://en.wikipedia.org/wiki/Peeter_S%C3%BCda,6AEudXPzTpq5FqynMhElBd,
Dana Suesse,1909,1987,https://en.wikipedia.org/wiki/Dana_Suesse,7z6gHumB3WriLbqxXN1Gp8,
Rezső Sugár,1919,1988,https://en.wikipedia.org/wiki/Rezs%C5%91_Sug%C3%A1r,2R8qxMIp5Ihw6nL2ul8DE4,
Josef Suk,1874,1935,https://en.wikipedia.org/wiki/Josef_Suk_(composer),52EJ6nYs0ly8mo6YEMuzcc,
Stjepan Šulek,1914,1986,https://en.wikipedia.org/wiki/Stjepan_%C5%A0ulek,4W3k2RpmOxAU7NeFRFBcPp,3463:326
Arthur Sullivan,1842,1900,https://en.wikipedia.org/wiki/Arthur_Sullivan,1jK7F6jheJ08CowHGDW6IN,1720
Herbert Sumsion,1899,1995,https://en.wikipedia.org/wiki/Herbert_Sumsion,3nr5Rh6Z9iOwRTAYEO7jmO,1227:3280:2437:850
Franz von Suppé,1819,1895,https://en.wikipedia.org/wiki/Franz_von_Supp%C3%A9,0Yy8ebHB2Ubh1xVIdddNYF,3149:2306:3161
Carlos Surinach,1915,1997,https://en.wikipedia.org/wiki/Carlos_Surinach,39HIyGOEWkh2h4QQfUr9X0,758:835
Tielman Susato,1515,1570,https://en.wikipedia.org/wiki/Tielman_Susato,0Xha0wKeGIdxE5Z1jnxbUD,3317:1095:921:1275:2124:1741:2019:3447:2310:1751
Franz Xaver Süssmayr,1766,1803,https://en.wikipedia.org/wiki/Franz_Xaver_S%C3%BCssmayr,1uSs0yxNE5jiHTt6GqEXYn,3521:1259:304:2630:484:2330:3012:2738:1123:3297:1008:756:418:1705
Heinrich Sutermeister,1910,1995,https://en.wikipedia.org/wiki/Heinrich_Sutermeister,71aEbEXYsO3yyZxKiDJv5s,
Margaret Sutherland,1897,1984,https://en.wikipedia.org/wiki/Margaret_Sutherland,2CaAiNib3pfuixHQFIvWLP,17:326
Johan Svendsen,1840,1911,https://en.wikipedia.org/wiki/Johan_Svendsen,7D8evrjQtt7dee4wqK3pva,3138:3071:1713:2765:976:566:1038:1251:1806:2967:3127:1476:2269:2807:2042:1935:508:2657
Georgy Sviridov,1915,1998,https://en.wikipedia.org/wiki/Georgy_Sviridov,2lLeVbtJ3XiJb4zPHUl0yI,2506:3434:1590:3227:2888:3211:1935:1656:244:3229
Donald Swann,1923,1994,https://en.wikipedia.org/wiki/Donald_Swann,50qX8PJiruyqXmJHFgcDAD,1757:3418:596:2753:1964
Jan Pieterszoon Sweelinck,1562,1621,https://en.wikipedia.org/wiki/Jan_Pieterszoon_Sweelinck,1py3vNdZzIlMyUlW4TNfwG,1208:316:2116:1468:1434:2973:2103:974:3431:1083
Ferenc Szabó,1902,1969,https://en.wikipedia.org/wiki/Ferenc_Szab%C3%B3,74x9Ym6cQHPThYgnGJ1DOB,
Stanisław Sylwester Szarzyński,1650,1720,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Sylwester_Szarzy%C5%84ski,3qjlgtWIKNI4TIM5eZA1Tu,
Tomasz Szadek,1550,1612,https://en.wikipedia.org/wiki/Tomasz_Szadek,5fzOfOD505vqZzX3gMFhIo,
Tadeusz Szeligowski,1896,1963,https://en.wikipedia.org/wiki/Tadeusz_Szeligowski,42Mogsqz1SQA2qreSuaXzC,271:1779:1575
Albert Szirmai,1880,1967,https://en.wikipedia.org/wiki/Albert_Szirmai,,
Władysław Szpilman,1911,2000,https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_Szpilman,0lTe15Ofpyg39nXvLNAfcm,
Maria Agata Szymanowska,1789,1831,https://en.wikipedia.org/wiki/Maria_Agata_Szymanowska,,
Karol Szymanowski,1882,1937,https://en.wikipedia.org/wiki/Karol_Szymanowski,3WLh1Qe8WgEBbb2QJWYYal,1819:2275:1793:2353:3428:2438:518:2812:1870:2992:1998:1265:931:625:2995:2783:186:2192
Paul Taffanel,1844,1908,https://en.wikipedia.org/wiki/Paul_Taffanel,7cktfaBNPmmEN71qPbDDj2,1527:761:1165:2878:1238
Germaine Tailleferre,1892,1983,https://en.wikipedia.org/wiki/Germaine_Tailleferre,6BPFsvVekatEQbA8l07afM,1258:279:2989:1999:1449:3129:1819:1916:705:391:3353:1488:1251
Tōru Takemitsu,1930,1996,https://en.wikipedia.org/wiki/T%C5%8Dru_Takemitsu,5p6TCmGe9IygOnvamIaZpA,3145:931:708
Otar Taktakishvili,1924,1989,https://en.wikipedia.org/wiki/Otar_Taktakishvili,6jgI2mMjplE1amWxfSoVCE,3004:2353:408
Josef Tal,1910,2008,https://en.wikipedia.org/wiki/Josef_Tal,0kZydZEitGOYBp0GVYi7No,135:3445:372:706:3255
Thomas Tallis,1505,1585,https://en.wikipedia.org/wiki/Thomas_Tallis,1XmMnFJ9jhW4tI7bQuNYFG,3431:857:2597:2103:3224:1785:1491:1925:1208:1563:2556:1554:1240:2747:2464:3362:2295:1250
Louise Talma,1906,1996,https://en.wikipedia.org/wiki/Louise_Talma,1imK9MIc1CFx1LauqoDD3R,1167:2694:3044:2649:2291:3413:566:2797
Yankel Talmud,1885,1965,https://en.wikipedia.org/wiki/Yankel_Talmud,,
Eino Tamberg,1930,2010,https://en.wikipedia.org/wiki/Eino_Tamberg,5eIByN3ek615lvWCJ3KZaC,1294
David Tamkin,1906,1975,https://en.wikipedia.org/wiki/David_Tamkin,3Ezd5NLmxACm5hbDWYhMWN,
Bertha Tammelin,1836,1915,https://en.wikipedia.org/wiki/Bertha_Tammelin,,
Alexander Taneyev,1850,1918,https://en.wikipedia.org/wiki/Alexander_Taneyev,6hpe2qLdvdmleuDMOhprc0,3211:2282:1935:1121:1861:215:630:1656:3138:2394:2967:1806:1591:2281:341
Sergei Taneyev,1856,1915,https://en.wikipedia.org/wiki/Sergei_Taneyev,2xBVpJeox4UCMybat7LT8X,2282:1935:215:3210:2281:2765:1590:2967:341:1806:1121:1656:2394:1211:2682:2807:2296
Alexandre Tansman,1897,1986,https://en.wikipedia.org/wiki/Alexandre_Tansman,07qMnUOUaZr6mRZitsANgW,1449:1916:279:3268:1251:3434:2878:1856:3019:621:1999:3301:2682
Johannes Tapissier,1370,1410,https://en.wikipedia.org/wiki/Johannes_Tapissier,5pYhvu1L2jdAWzBWCqP4DH,
Angelo Tarchi,1760,1814,https://en.wikipedia.org/wiki/Angelo_Tarchi,5eLvIlNN0yR0hshDtl9sAY,
Mikael Tariverdiev,1931,1996,https://en.wikipedia.org/wiki/Mikael_Tariverdiev,6onnSz2O6ooO47xBO6uCRC,
Francisco Tárrega,1852,1909,https://en.wikipedia.org/wiki/Francisco_T%C3%A1rrega,3cYz1jb3gzmFv2R0Dj3U2t,1339:3275:397
Giuseppe Tartini,1692,1770,https://en.wikipedia.org/wiki/Giuseppe_Tartini,46x75iFAkipaG5IEAFN4L4,3270:1538:2227:2331:2956:1068:301:2955:586:1352:632:2332:2939:2642:3328:2164:1491
Phyllis Tate,1911,1987,https://en.wikipedia.org/wiki/Phyllis_Tate,5YItzQqizp0JOmqfj6uNds,3143:3067:621:1181:850:1227:231:1248:2786:1862:2221:766
Emil Taubert,1844,1895,https://en.wikipedia.org/wiki/Emil_Taubert,,
Wilhelm Taubert,1811,1891,https://en.wikipedia.org/wiki/Wilhelm_Taubert,0xUuarjLZYfAOt6ca0yQkv,1768:1849:2967:1970:134:442:2045:215:497:3279:1806:2356
Franz Tausch,1762,1817,https://en.wikipedia.org/wiki/Franz_Tausch,43oAXWy00AnUA0Eh5t1EUZ,
Carl Tausig,1841,1871,https://en.wikipedia.org/wiki/Carl_Tausig,16sSvWPKiW8yjv32kMOkOO,1789:1608:2355:2807:1091:1696:2478:1977:2823:2765:508:2219:3423:3354:2967:2206:2866:2065
John Tavener,1944,2013,https://en.wikipedia.org/wiki/John_Tavener,45ff9QmiC1LkmDPk5TBN21,1622
John Taverner,1490,1545,https://en.wikipedia.org/wiki/John_Taverner,0ZGj6vmZUz4vk80EfPLjxP,1250:3269:3431:3033:3035:968:3303:2555:2061:1563:803:1301:3286:1614:3070:1346
Deems Taylor,1885,1966,https://en.wikipedia.org/wiki/Deems_Taylor,1jWUC5o6xoXPTBJUWMIRoD,2376:2834:2378:1734:27:3310
Raynor Taylor,1747,1825,https://en.wikipedia.org/wiki/Raynor_Taylor,0Ffrf8bX6pA8e3SS4qtnXi,
Boris Tchaikovsky,1925,1996,https://en.wikipedia.org/wiki/Boris_Tchaikovsky,3gDGU8FFvSoDOTnMHx2cPa,2888:244:2506:3178:1868:3188:3434:3202:1699:3229:2549:415
Pyotr Ilyich Tchaikovsky,1840,1893,https://en.wikipedia.org/wiki/Pyotr_Ilyich_Tchaikovsky,3MKCzCnpzw3TjUYs2v7vDA,1659:3010:737:2761:997:1136:465:2489:316:1355:2950:2784:3003:2930:3161:2401:369:1267:2216
Alexander Tcherepnin,1899,1977,https://en.wikipedia.org/wiki/Alexander_Tcherepnin,5sxqkehMzCuzt4F9nBytun,3276:3227:2888:2506:3202:3434:1995:3188:264:1358
Ivan Tcherepnin,1943,1998,https://en.wikipedia.org/wiki/Ivan_Tcherepnin,1KGPxaxnV8hHIwueyVRuWP,
Nikolai Tcherepnin,1873,1946,https://en.wikipedia.org/wiki/Nikolai_Tcherepnin,4JHOyzvfsHhyyRHaYorxtP,1849:1935:1930:1601:134:2394:3211:215:1967:2967:1171:3210:1768
António Teixeira,1707,1769,https://en.wikipedia.org/wiki/Ant%C3%B3nio_Teixeira,10xGQ0OlLOro0M40JSZWxq,2102:1992:1311:1523
Georg Philipp Telemann,1681,1767,https://en.wikipedia.org/wiki/Georg_Philipp_Telemann,2fg5h5pzleqI4RjFopWroj,1720:2956:1068:2747:2329:1082:2464:3379:316:102:3125:2750:301
Thomas Tellefsen,1823,1874,https://en.wikipedia.org/wiki/Thomas_Tellefsen,0kg8c7qIhZ2OiYZNgrM6Vy,
Alec Templeton,1909,1963,https://en.wikipedia.org/wiki/Alec_Templeton,3WdKatQUKQiMyMt6ihGoen,
James Tenney,1934,2006,https://en.wikipedia.org/wiki/James_Tenney,6nQHpfuC7mFDp6FfgOZZYA,1360:1376:3145:871:2963:3504:532
Domènech Terradellas,1713,1751,https://en.wikipedia.org/wiki/Dom%C3%A8nech_Terradellas,,
Claude Terrasse,1867,1923,https://en.wikipedia.org/wiki/Claude_Terrasse,3AUBXhEZwBnJzfQ1lzHlH1,
Melchior Teschner,1584,1635,https://en.wikipedia.org/wiki/Melchior_Teschner,5VHTA4XJxlWsVzWzVOccgK,
Flavio Testi,1923,2014,https://en.wikipedia.org/wiki/Flavio_Testi,2N3IZfSmgwoc1NNVoTAxbQ,
George Thalben,1896,1987,https://en.wikipedia.org/wiki/George_Thalben-Ball,4xhAiRd26U7eyv1rPZWrTX,3366:1993:2094:695:1686:670:1238:1254:2633:81
Sigismond Thalberg,1812,1871,https://en.wikipedia.org/wiki/Sigismond_Thalberg,0UpUHX0xRdD7TLty6bU40x,1789:3489:1696:2206:2866:3047:1977:2131:2807:3476:2219:1012:2355:1091:3414:1608:2835:2566:3085
Johann Theile,1646,1724,https://en.wikipedia.org/wiki/Johann_Theile,3K4ER0X55s11G3QxBLtYo3,885:1962:2393:357:3295:1402:2035:3171:2043:1313
Károly Thern,1817,1886,https://en.wikipedia.org/wiki/K%C3%A1roly_Thern,,
István Thomán,1862,1940,https://en.wikipedia.org/wiki/Istv%C3%A1n_Thom%C3%A1n,,
Ambroise Thomas,1811,1896,https://en.wikipedia.org/wiki/Ambroise_Thomas,4b83P4cnmD7hqhoUkgGEsN,3117:1310:3173:901:3380:982:3530:3277:653:2425
Randall Thompson,1899,1984,https://en.wikipedia.org/wiki/Randall_Thompson,5vNLpqTjRXfz6uHKs5hnvD,3008:1726:1405:3063:2720:661:1667:1472:2002:297:1729
César Thomson,1857,1931,https://en.wikipedia.org/wiki/C%C3%A9sar_Thomson,,
Virgil Thomson,1896,1989,https://en.wikipedia.org/wiki/Virgil_Thomson,1ucvqiCLdOj84dNEKXS5mr,2853:3008:2030:391:2694:3044:1167:2608:3144:3497
John Thow,1949,2007,https://en.wikipedia.org/wiki/John_Thow,2vrG8HOLrweP3YsxFS4UMD,
Ludwig Thuille,1861,1907,https://en.wikipedia.org/wiki/Ludwig_Thuille,79oKg6eJrDmje3erd5Vesf,1977:2033:3354:633:3085:1696:2844:2648:3106:1789:1971:1936:1750:2345:2981:928:1241:2131
Otto Albert Tichý,1890,1973,https://en.wikipedia.org/wiki/Otto_Albert_Tich%C3%BD,6TflkDZcp1oOASWLRiyx6J,
Anton Ferdinand Tietz,1742,1811,https://en.wikipedia.org/wiki/Anton_Ferdinand_Tietz,1WlKHjBqZNVTBv7wPFWm9G,
Ivo Tijardović,1895,1976,https://en.wikipedia.org/wiki/Ivo_Tijardovi%C4%87,7jtq3LRnOBfHH7g1L8f6Vy,
Johannes Tinctoris,1435,1511,https://en.wikipedia.org/wiki/Johannes_Tinctoris,44I774sFWcIlX77QCVEmcd,135:3445:372
Edgar Tinel,1854,1912,https://en.wikipedia.org/wiki/Edgar_Tinel,74cOcBp9nys1MY5t6GtCUa,2864:349:1800:1615:1575:376:690:1348
Dimitri Tiomkin,1894,1979,https://en.wikipedia.org/wiki/Dimitri_Tiomkin,6MbdnYlaRAlKxVJMzFcm69,2906:3137:3421:552:2530:2017:1897:1612:1773:1619
Michael Tippett,1905,1998,https://en.wikipedia.org/wiki/Michael_Tippett,0hW5OU8cM6ANp2gTi5WR2P,766:235:774:1639:3341:2786:621:3061:163:3418:1856:437:1862:1303:1143:1292
Boris Tishchenko,1939,2010,https://en.wikipedia.org/wiki/Boris_Tishchenko,6d0a6YReDvfzUdDNvGvlkO,2016:415:1601:1995:1656:3051
Jean Titelouze,1563,1633,https://en.wikipedia.org/wiki/Jean_Titelouze,1trXB7lHsHSXPXcTMlMxwu,
Alexey Nikolayevich Titov,1769,1827,https://en.wikipedia.org/wiki/Alexey_Nikolayevich_Titov,,
Rudolf Tobias,1873,1918,https://en.wikipedia.org/wiki/Rudolf_Tobias,4kR7TnDHZfJFOJD8rDno33,1294:1727:1314:1942:1943:3207:3291
Helen Tobias,1919,2010,https://en.wikipedia.org/wiki/Helen_Tobias-Duesberg,,
Ernst Toch,1887,1964,https://en.wikipedia.org/wiki/Ernst_Toch,7j3xGanCNzl5FXjkfmmgly,2030:1543:3044:2694:2989:3497:3514:1228:1444
Camillo Togni,1922,1993,https://en.wikipedia.org/wiki/Camillo_Togni,3fVjKPbIhmi3kbCEieSnBc,
George Tolhurst,1827,1877,https://en.wikipedia.org/wiki/George_Tolhurst,,
Václav Tomášek,1774,1850,https://en.wikipedia.org/wiki/V%C3%A1clav_Tom%C3%A1%C5%A1ek,3mytz4YknImIe9PmfySstF,3552:3531
Henri Tomasi,1901,1971,https://en.wikipedia.org/wiki/Henri_Tomasi,3iUfk0rE0niRdZQlKWijVc,279:1254:1449:1999:1916:1527:735:1265:3212:1856:1238:2878:1251:2682
Thomas Tomkins,1572,1656,https://en.wikipedia.org/wiki/Thomas_Tomkins,406LG2d0ZT26U7HIM6fWfp,3431:1301:3033:1398:803:3303:3469:893:1346:2061:3224:3035:1250:3070
Giuseppe Torelli,1658,1709,https://en.wikipedia.org/wiki/Giuseppe_Torelli,0iGlEKhYsOH3m6K7SHHJ2z,3217:2331:1538:2227:2956:3328:959:1352:2939:1434:1068:2955:1083:2332:586
Mel Tormé,1925,1999,https://en.wikipedia.org/wiki/Mel_Torm%C3%A9,4X8QFzZ1HqwPfwDfyjtwXC,
Francisco de la Torre,1483,1504,https://en.wikipedia.org/wiki/Francisco_de_la_Torre,64G7JnFxsuMuPudeO0UlYj,
Tomás de Torrejón y Velasco,1644,1728,https://en.wikipedia.org/wiki/Tom%C3%A1s_de_Torrej%C3%B3n_y_Velasco,53UyRYctxSwEIt3gpIzrYt,1863:2791:3274:2521:3016:1259:1680
José de Torres,1665,1738,https://en.wikipedia.org/wiki/Jos%C3%A9_de_Torres,4nfLJ2rm5NLCv0ycDSdZ57,2521:1259:1755:2664:1863:3420:2322:620:1680:1076:3328:2050:3273:2501:1461:1646
Federico Moreno Torroba,1891,1982,https://en.wikipedia.org/wiki/Federico_Moreno_Torroba,1aVmFfdSgU2Gul9Tvdr0Ef,3107:372
Paul Tortelier,1914,1990,https://en.wikipedia.org/wiki/Paul_Tortelier,0KFS74u9OFu7tDyCajs9cF,
Paolo Tosti,1846,1916,https://en.wikipedia.org/wiki/Paolo_Tosti,4JMye18gQjYis7boz7XWyC,1155:3246:653:901:1007:3173:2586:3117
Charles Tournemire,1870,1939,https://en.wikipedia.org/wiki/Charles_Tournemire,3UqtCBph9hKSPMpVIemoGo,3366:670:2094:81:1686:2633:3110
Donald Francis Tovey,1875,1940,https://en.wikipedia.org/wiki/Donald_Tovey,30wHZNPzU8SXc1dhvC6fyz,1806:716:1849:2356:2296:2446:231:1196:363:2682:1171:215:2878:689:2908
Geoffrey Toye,1889,1942,https://en.wikipedia.org/wiki/Geoffrey_Toye,6bl3UXAuLmpTXsDqeToXrU,2290:1667:3180:1018:1227:766:851:621:1545:3418:1862:1038
Antonio Tozzi,1736,1812,https://en.wikipedia.org/wiki/Antonio_Tozzi,6ENa2xXZko3Fv1Lh0HJSif,
Giovanni Maria Trabaci,1575,1647,https://en.wikipedia.org/wiki/Giovanni_Maria_Trabaci,4dZ2NmXkh0ia8QOqknQxQP,2972:3429:1662:1434:2333:2939:2973:638:974:297:2325:282:2002:3128:2894:2643:2027
Tommaso Traetta,1727,1779,https://en.wikipedia.org/wiki/Tommaso_Traetta,6E5mJxlDGZc2g3ICH2anZj,2259:2840:1264:1817:1165:900:104:3414:2680:1178:2508:3016:2703:1514:1523
Jean Balthasar Tricklir,1750,1813,https://en.wikipedia.org/wiki/Jean_Balthasar_Tricklir,6GbQmrULqlLtO7lXCY1dRD,
Giacomo Tritto,1733,1824,https://en.wikipedia.org/wiki/Giacomo_Tritto,,
Bartolomeo Tromboncino,1470,1534,https://en.wikipedia.org/wiki/Bartolomeo_Tromboncino,3gS8jiqbP522qTnCFyHi8A,968:908:3350:803:3033:1346:1627:1552:1398:2486:1481:1318:1301:822:2555
Friedrich Hieronymus Truhn,1811,1886,https://en.wikipedia.org/wiki/Friedrich_Hieronymus_Truhn,,
Frankie Trumbauer,1901,1956,https://en.wikipedia.org/wiki/Frankie_Trumbauer,1wZJPrJG9p0ZkiP1sGTaS7,1764:468
Harold Truscott,1914,1992,https://en.wikipedia.org/wiki/Harold_Truscott,14XX77ThDf5xjfXWkkbzQA,1107:1939:1835:1675:231:2565:1196:687:2446:3279
Julia Tsenova,1948,2010,https://en.wikipedia.org/wiki/Julia_Tsenova,,
Eduard Tubin,1905,1982,https://en.wikipedia.org/wiki/Eduard_Tubin,75McTpvsUkcpaSKXQyL1EE,1809:1294:2786:264:1916:2093:1303:3262:3069:735:2660
Tui St,1924,2004,https://en.wikipedia.org/wiki/Tui_St._George_Tucker,3rKztwcdtfcR9X2DaQeFBf,
Erik Tulindberg,1761,1814,https://en.wikipedia.org/wiki/Erik_Tulindberg,1DlCBgiYgeNBtbnsZEdiRn,1351:2789:632:3061:301:3387:2680:1461:1917:1076:239:2398:2488:102
František Tůma,1704,1774,https://en.wikipedia.org/wiki/Franti%C5%A1ek_T%C5%AFma,6ScoQ3LtHNlkzB5EwlGSZu,313:3420:1755:3274:1380:2914:2125:2043:282:1646:318:2322:1759:2868:1434:1257:2939
Franz Tunder,1614,1667,https://en.wikipedia.org/wiki/Franz_Tunder,4bz9aLIzfLITdlKOjNqYR9,2980:801:2043:1402:2903:1962:314:309:1313:1327:2730:1646:2322:2035:3328:3453:1648:2885:947
Joaquín Turina,1882,1949,https://en.wikipedia.org/wiki/Joaqu%C3%ADn_Turina,7BBeyjFsQR00OkYCXKyA5N,2136:2712:932:66:1339:3216:758
Francesco Turini,1589,1656,https://en.wikipedia.org/wiki/Francesco_Turini,7gmKR4fRbKbbQckeLSWjiG,3012:1089:3521:1259:1214:2738:2596:1642:756:2322:947:1410:1330:1327:2312
Daniel Gottlob Türk,1756,1813,https://en.wikipedia.org/wiki/Daniel_Gottlob_T%C3%BCrk,4bKWcSkuhglMD7sbIDazSF,
William Turner,1651,1740,https://en.wikipedia.org/wiki/William_Turner_(composer),1eBzxvs9VwiEUJysTpw2c4,3120:2730:1953:2414:1740:1402:1561:1994:2980:1098
Kalervo Tuukkanen,1909,1979,https://en.wikipedia.org/wiki/Kalervo_Tuukkanen,47diN9lpQqAvC6ti1jgr0r,
Geirr Tveitt,1908,1981,https://en.wikipedia.org/wiki/Geirr_Tveitt,0Aa0y4YckuVyLI49SIxoUL,3187:1673:1713:2776:2883:2547:3291:2201:437:264:119
Tyagaraja,1767,1847,https://en.wikipedia.org/wiki/Tyagaraja,4bL34J5iZitrBLMZ9LZJTu,
Christopher Tye,1505,1572,https://en.wikipedia.org/wiki/Christopher_Tye,2oAW1zHwCJo8RT0HPbEXNO,3033:2555:1301:2061:3035:893:1250:803:1398:1346:1614:3469:1318:1865
Georges Tzipine,1907,1987,https://en.wikipedia.org/wiki/Georges_Tzipine,4kbSYkqpVFSxfwp1phkZQI,
Friedrich Christian Hermann Uber,1781,1822,https://en.wikipedia.org/wiki/Friedrich_Christian_Hermann_Uber,,
Marco Uccellini,1610,1680,https://en.wikipedia.org/wiki/Marco_Uccellini,7wIpKLYjfQO64iFH4wT5tR,947:2322:674:3328:2340:1410:2043:2147:1327:2868:2595:2513:3420:764:3414:827
Martin Andreas Udbye,1820,1889,https://en.wikipedia.org/wiki/Martin_Andreas_Udbye,,
Vincenzo Ugolini,1580,1638,https://en.wikipedia.org/wiki/Vincenzo_Ugolini,0tL02afCDHK3hlJCTesXZL,
Alfred Uhl,1909,1992,https://en.wikipedia.org/wiki/Alfred_Uhl,61G42OTJtpbFnHOlKypoHa,1500:2439:2943:1290
Viktor Ullmann,1898,1944,https://en.wikipedia.org/wiki/Viktor_Ullmann,3PxWnMx3pywbU7inKSlsAR,1699:244:3129:2834:3353:2030:1736:195:2025:2549:2608:2883:3000:3225:2989:1161:3434
Benjamin Carl Unseld,1843,1923,https://en.wikipedia.org/wiki/Benjamin_Carl_Unseld,,
Guillermo Uribe Holguín,1880,1971,https://en.wikipedia.org/wiki/Guillermo_Uribe_Holgu%C3%ADn,4VEkCR61MKBc9goAj2kwjM,
Juan de Urrede,1430,1482,https://en.wikipedia.org/wiki/Juan_de_Urrede,5aI9tSkxl26oI5g3n7qCkA,1854:2351:2076:2690:1356:2744:2798:745:2983:1069:2704:1477:1799
Anton Urspruch,1850,1907,https://en.wikipedia.org/wiki/Anton_Urspruch,1JGPJLOCQBTWy5sJIbUSKW,
Francesco Usper,1561,1641,https://en.wikipedia.org/wiki/Francesco_Usper,1hdfqZAwvZ1BDPoKVESxVO,816:2499
Galina Ustvolskaya,1919,2006,https://en.wikipedia.org/wiki/Galina_Ustvolskaya,43FqjuAdZNLw8BKi4YPJt6,186:1743:1324:2960:2543:1769:931:1934:1666
Alexander Utendal,1545,1581,https://en.wikipedia.org/wiki/Alexander_Utendal,2lVfk96bH47AIAIXWTkHWP,3322:3183:3447:1275:3148:1557:2572:797:1095:2799:2622:2181:2483:1382:2298:960
Francesco Uttini,1723,1795,https://en.wikipedia.org/wiki/Francesco_Uttini,2O2GVkAbzrA6m0dAWRkSyw,
Yolande Uyttenhove,1925,2000,https://en.wikipedia.org/wiki/Yolande_Uyttenhove,,
Nicola Vaccai,1790,1848,https://en.wikipedia.org/wiki/Nicola_Vaccai,6VElDWADnQooLTpLBhhVux,
Pierre Vachon,1731,1803,https://en.wikipedia.org/wiki/Pierre_Vachon,3eoDydJvQ6KYPeNrnxCJWg,3204:2464:2642:361:3528:2329:1208
Jacobus Vaet,1529,1567,https://en.wikipedia.org/wiki/Jacobus_Vaet,5q7g3xjL0eB9EbRoUOswWL,3317:2674:3447:2321:3325:3183:2124:2799:1019:1095:3148:1069:1382:962:2622
Stasys Vainiūnas,1909,1982,https://en.wikipedia.org/w/index.php?title=Stasys_Vaini%C5%ABnas&action=edit&redlink=1,2hDuosEWHDEctSPboNyfM3,
Fartein Valen,1887,1952,https://en.wikipedia.org/wiki/Fartein_Valen,4fQN1NBDXyCRknZzBYAAjZ,3049:2644:1543:3044:2030:2558:1309:1737:3542:2318
Antonio Valente,1565,1580,https://en.wikipedia.org/wiki/Antonio_Valente,136jYrfg9t7aTU4wKPO1dq,1069:2019:1477:962:1751:2460:1382:3322:1460:3317:1490
Vincenzo Valente,1855,1921,https://en.wikipedia.org/wiki/Vincenzo_Valente,6fZoqSiITmjGLq5FFh0k8E,855:1524:3277
