name|born|died|url|era
Johann Krieger|1651|1735|https://en.wikipedia.org/wiki/Johann_Krieger|Baroque
Franz Krommer|1759|1831|https://en.wikipedia.org/wiki/Franz_Krommer|Classical-era
Jean|1742|1790|https://en.wikipedia.org/wiki/Jean-Baptiste_Krumpholz|Unknown
Gail Kubik|1914|1984|https://en.wikipedia.org/wiki/Gail_Kubik|Unknown
Jan Křtitel Kuchař|1751|1829|https://en.wikipedia.org/wiki/Jan_K%C5%99titel_Kucha%C5%99|Classical-era
Joseph Küffner|1776|1856|https://en.wikipedia.org/wiki/Joseph_K%C3%BCffner|Classical-Romantic
Friedrich Kuhlau|1786|1832|https://en.wikipedia.org/wiki/Friedrich_Kuhlau|Classical-Romantic
Johann Kuhnau|1660|1722|https://en.wikipedia.org/wiki/Johann_Kuhnau|Baroque
August Kühnel|1645|1700|https://en.wikipedia.org/wiki/August_K%C3%BChnel|Baroque
Theodor Kullak|1818|1882|https://en.wikipedia.org/wiki/Theodor_Kullak|Unknown
Eduard Künneke|1885|1953|https://en.wikipedia.org/wiki/Eduard_K%C3%BCnneke|Unknown
Friedrich Ludwig Aemilius Kunzen|1761|1817|https://en.wikipedia.org/wiki/F.L.%C3%86._Kunzen|Unknown
Robert Kurka|1921|1957|https://en.wikipedia.org/wiki/Robert_Kurka|Unknown
Karol Kurpiński|1785|1857|https://en.wikipedia.org/wiki/Karol_Kurpi%C5%84ski|Classical-Romantic
Johann Sigismund Kusser|1660|1727|https://en.wikipedia.org/wiki/Johann_Sigismund_Kusser|Unknown
Toivo Kuula|1883|1918|https://en.wikipedia.org/wiki/Toivo_Kuula|Unknown
Elisabeth Kuyper|1877|1953|https://en.wikipedia.org/wiki/Elisabeth_Kuyper|Romantic-era
Michel de La Barre|1675|1745|https://en.wikipedia.org/wiki/Michel_de_La_Barre|Unknown
Louis de La Coste|1675|1750|https://en.wikipedia.org/wiki/Louis_de_La_Coste|Baroque
Adrien de La Fage|1801|1862|https://en.wikipedia.org/wiki/Adrien_de_La_Fage|Unknown
Nicolas de La Grotte|1530|1600|https://en.wikipedia.org/wiki/Nicolas_de_La_Grotte|Renaissance
Élisabeth Jacquet de La Guerre|1659|1729|https://en.wikipedia.org/wiki/%C3%89lisabeth_Jacquet_de_La_Guerre|Baroque
George de La Hèle|1547|1586|https://en.wikipedia.org/wiki/George_de_La_H%C3%A8le|Renaissance
Alfred La Liberté|1882|1952|https://en.wikipedia.org/wiki/Alfred_La_Libert%C3%A9|Unknown
John La Montaine|1920|2013|https://en.wikipedia.org/wiki/John_La_Montaine|Unknown
Pierre de La Rue|1452|1518|https://en.wikipedia.org/wiki/Pierre_de_La_Rue|Renaissance
Théodore Labarre|1805|1870|https://en.wikipedia.org/wiki/Th%C3%A9odore_Labarre|Unknown
Marcel Labey|1875|1968|https://en.wikipedia.org/wiki/Marcel_Labey|Unknown
Carl Lachmund|1853|1928|https://en.wikipedia.org/wiki/Carl_Lachmund|Unknown
Franz Paul Lachner|1803|1890|https://en.wikipedia.org/wiki/Franz_Lachner|Unknown
Ignaz Lachner|1807|1895|https://en.wikipedia.org/wiki/Ignaz_Lachner|Romantic-era
Ludwig Wenzel Lachnith|1746|1820|https://en.wikipedia.org/wiki/Ludwig_Wenzel_Lachnith|Classical-era
Louis Lacombe|1818|1884|https://en.wikipedia.org/wiki/Louis_Lacombe|Unknown
Paul Lacome|1838|1920|https://en.wikipedia.org/wiki/Paul_Lacome|Unknown
Bernard Germain Étienne de la Ville|1756|1825|https://en.wikipedia.org/wiki/Bernard_Germain_de_Lac%C3%A9p%C3%A8de|Unknown
Paul|1877|1944|https://en.wikipedia.org/wiki/Paul_Ladmirault|Unknown
László Lajtha|1892|1963|https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Lajtha|Unknown
Édouard Lalo|1823|1892|https://en.wikipedia.org/wiki/%C3%89douard_Lalo|Romantic-era
José Ángel Lamas|1775|1814|https://en.wikipedia.org/wiki/Jos%C3%A9_%C3%81ngel_Lamas|Classical-era
Joseph Lamb|1887|1960|https://en.wikipedia.org/wiki/Joseph_Lamb|Unknown
Walter Lambe|1450|1504|https://en.wikipedia.org/wiki/Walter_Lambe|Renaissance
Charles Lucien Lambert|1828|1896|https://en.wikipedia.org/wiki/Charles_Lucien_Lambert|Unknown
Constant Lambert|1905|1951|https://en.wikipedia.org/wiki/Constant_Lambert|Unknown
Michel Lambert|1610|1696|https://en.wikipedia.org/wiki/Michel_Lambert|Baroque
Joan Lamote de Grignon|1872|1949|https://en.wikipedia.org/wiki/Joan_Lamote_de_Grignon|Unknown
Ricard Lamote de Grignon|1899|1962|https://en.wikipedia.org/wiki/Ricard_Lamote_de_Grignon|Unknown
John Frederick Lampe|1703|1751|https://en.wikipedia.org/wiki/John_Frederick_Lampe|Baroque-Classical
John Lanchbery|1923|2003|https://en.wikipedia.org/wiki/John_Lanchbery|Unknown
Stefano Landi|1587|1639|https://en.wikipedia.org/wiki/Stefano_Landi|Renaissance-Baroque
Francesco Landini|1335|1397|https://en.wikipedia.org/wiki/Francesco_Landini|url-Medieval
Marcel Landowski|1915|1999|https://en.wikipedia.org/wiki/Marcel_Landowski|Unknown
Guillaume Landré|1905|1968|https://en.wikipedia.org/wiki/Guillaume_Landr%C3%A9|Unknown
Benjamin Johnson Lang|1837|1909|https://en.wikipedia.org/wiki/Benjamin_Johnson_Lang|Unknown
Hans Lang|1897|1968|https://en.wikipedia.org/wiki/Hans_Lang_(German_composer)|Unknown
Hans Lang|1908|1992|https://en.wikipedia.org/wiki/Hans_Lang_(Austrian_composer)|Unknown
Margaret Ruthven Lang|1867|1972|https://en.wikipedia.org/wiki/Margaret_Ruthven_Lang|Unknown
Peter Erasmus Lange|1850|1926|https://en.wikipedia.org/wiki/Peter_Erasmus_Lange-M%C3%BCller|Unknown
Rued Langgaard|1893|1952|https://en.wikipedia.org/wiki/Rued_Langgaard|Unknown
Jean Langlais|1907|1991|https://en.wikipedia.org/wiki/Jean_Langlais|Unknown
Honoré Langlé|1741|1807|https://en.wikipedia.org/wiki/Honor%C3%A9_Langl%C3%A9|Classical-era
Nicholas Lanier|1588|1666|https://en.wikipedia.org/wiki/Nicholas_Lanier|Renaissance-Baroque
Colinet de Lannoy|1476|1497|https://en.wikipedia.org/wiki/Colinet_de_Lannoy|Renaissance
Arnold de Lantins|1423|1432|https://en.wikipedia.org/wiki/Arnold_de_Lantins|url-Medieval
Hugo de Lantins|1420|1430|https://en.wikipedia.org/wiki/Hugo_de_Lantins|url-Medieval
Isidore de Lara|1858|1935|https://en.wikipedia.org/wiki/Isidore_de_Lara|Unknown
Lars|1908|1986|https://en.wikipedia.org/wiki/Lars-Erik_Larsson|Unknown
Eduard Lassen|1830|1904|https://en.wikipedia.org/wiki/Eduard_Lassen|Unknown
Orlande de Lassus|1532|1594|https://en.wikipedia.org/wiki/Orlande_de_Lassus|Renaissance
William P|1917|2004|https://en.wikipedia.org/wiki/William_P._Latham|Unknown
Gaetano Latilla|1711|1788|https://en.wikipedia.org/wiki/Gaetano_Latilla|Baroque-Classical
Jean de Latre|1510|1569|https://en.wikipedia.org/wiki/Jean_de_Latre|Renaissance
Felice Lattuada|1882|1962|https://en.wikipedia.org/wiki/Felice_Lattuada|Unknown
Wolff Jakob Lauffensteiner|1676|1754|https://en.wikipedia.org/wiki/Wolff_Jakob_Lauffensteiner|Baroque-Classical
Armas Launis|1884|1959|https://en.wikipedia.org/wiki/Armas_Launis|Unknown
Franz Lauska|1764|1825|https://en.wikipedia.org/wiki/Franz_Lauska|Classical-era
Angelo Francesco Lavagnino|1909|1987|https://en.wikipedia.org/wiki/Angelo_Francesco_Lavagnino|Unknown
Calixa Lavallée|1842|1891|https://en.wikipedia.org/wiki/Calixa_Lavall%C3%A9e|Romantic-era
Lewis Henry Lavenu|1818|1859|https://en.wikipedia.org/wiki/Lewis_Henry_Lavenu|Unknown
Marc Lavry|1903|1967|https://en.wikipedia.org/wiki/Marc_Lavry|Unknown
Henry Lawes|1595|1662|https://en.wikipedia.org/wiki/Henry_Lawes|Renaissance-Baroque
William Lawes|1602|1645|https://en.wikipedia.org/wiki/William_Lawes|Renaissance-Baroque
Francesco de Layolle|1492|1540|https://en.wikipedia.org/wiki/Francesco_de_Layolle|Renaissance
Filip Lazăr|1894|1936|https://en.wikipedia.org/wiki/Filip_Laz%C4%83r|Unknown
Henri Lazarof|1932|2013|https://en.wikipedia.org/wiki/Henri_Lazarof|Unknown
Sylvio Lazzari|1857|1944|https://en.wikipedia.org/wiki/Sylvio_Lazzari|Unknown
Simon Le Duc|1742|1777|https://en.wikipedia.org/wiki/Simon_Le_Duc|Classical-era
Paul Le Flem|1881|1984|https://en.wikipedia.org/wiki/Paul_Le_Flem|Unknown
Dorian Le Gallienne|1915|1963|https://en.wikipedia.org/wiki/Dorian_Le_Gallienne|Unknown
Claude Le Jeune|1530|1600|https://en.wikipedia.org/wiki/Claude_Le_Jeune|Renaissance
Gaspard Le Roux|1660|1707|https://en.wikipedia.org/wiki/Gaspard_Le_Roux|Baroque
Adrian Le Roy|1520|1598|https://en.wikipedia.org/wiki/Adrian_Le_Roy|Renaissance
Jean|1760|1837|https://en.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Le_Sueur|Unknown
Nicolas Lebègue|1631|1702|https://en.wikipedia.org/wiki/Nicolas_Leb%C3%A8gue|Baroque
Firmin Lebel|1540|1573|https://en.wikipedia.org/wiki/Firmin_Lebel|Renaissance
Francesca Lebrun|1756|1791|https://en.wikipedia.org/wiki/Francesca_Lebrun|Classical-era
Ludwig August Lebrun|1752|1790|https://en.wikipedia.org/wiki/Ludwig_August_Lebrun|Classical-era
Paul|1863|1920|https://en.wikipedia.org/wiki/Paul-Henri-Joseph_Lebrun|Unknown
Jean|1697|1764|https://en.wikipedia.org/wiki/Jean-Marie_Leclair|Unknown
Jean|1703|1777|https://en.wikipedia.org/wiki/Jean-Marie_Leclair_the_younger|Unknown
Alexandre Charles Lecocq|1832|1918|https://en.wikipedia.org/wiki/Alexandre_Charles_Lecocq|Unknown
Ernesto Lecuona|1895|1963|https://en.wikipedia.org/wiki/Ernesto_Lecuona|Unknown
George Alexander Lee|1802|1851|https://en.wikipedia.org/wiki/George_Alexander_Lee|Unknown
Benjamin Lees|1924|2010|https://en.wikipedia.org/wiki/Benjamin_Lees|Unknown
Ton de Leeuw|1926|1996|https://en.wikipedia.org/wiki/Ton_de_Leeuw|Unknown
Charles Édouard Lefebvre|1843|1917|https://en.wikipedia.org/wiki/Charles-Edouard_Lefebvre|Unknown
Louis James Alfred Lefébure|1817|1869|https://en.wikipedia.org/wiki/Louis_James_Alfred_Lef%C3%A9bure-W%C3%A9ly|Unknown
Jean|1763|1829|https://en.wikipedia.org/wiki/Jean-Xavier_Lef%C3%A8vre|Unknown
Victor Legley|1915|1994|https://en.wikipedia.org/wiki/Vic_Legley|Unknown
Luigi Legnani|1790|1877|https://en.wikipedia.org/wiki/Luigi_Legnani|Unknown
Guillaume Legrant|1405|1449|https://en.wikipedia.org/wiki/Guillaume_Legrant|Renaissance
Johannes Legrant|1420|1440|https://en.wikipedia.org/wiki/Johannes_Legrant|Renaissance
Giovanni Legrenzi|1626|1690|https://en.wikipedia.org/wiki/Giovanni_Legrenzi|Baroque
Joseph Legros|1739|1793|https://en.wikipedia.org/wiki/Joseph_Legros|Unknown
Franz Lehár|1870|1948|https://en.wikipedia.org/wiki/Franz_Leh%C3%A1r|Romantic-era
Liza Lehmann|1862|1918|https://en.wikipedia.org/wiki/Liza_Lehmann|Unknown
René Leibowitz|1913|1972|https://en.wikipedia.org/wiki/Ren%C3%A9_Leibowitz|Unknown
Jón Leifs|1899|1968|https://en.wikipedia.org/wiki/J%C3%B3n_Leifs|Unknown
Walter Leigh|1905|1942|https://en.wikipedia.org/wiki/Walter_Leigh|Unknown
Kenneth Leighton|1929|1988|https://en.wikipedia.org/wiki/Kenneth_Leighton|Unknown
William Leighton|1565|1622|https://en.wikipedia.org/wiki/William_Leighton|Renaissance-Baroque
Guillaume Lekeu|1870|1894|https://en.wikipedia.org/wiki/Guillaume_Lekeu|Romantic-era
Edwin Lemare|1866|1934|https://en.wikipedia.org/wiki/Edwin_Lemare|Unknown
Lorenz Lemlin|1495|1549|https://en.wikipedia.org/wiki/Lorenz_Lemlin|Renaissance
Jacques|1823|1881|https://en.wikipedia.org/wiki/Jacques-Nicolas_Lemmens|Unknown
Jean|1751|1796|https://en.wikipedia.org/wiki/Jean-Baptiste_Lemoyne_(composer)|Unknown
Erwin Lendvai|1882|1949|https://en.wikipedia.org/wiki/Erwin_Lendvai|Unknown
Alfonso Leng|1894|1974|https://en.wikipedia.org/wiki/Alfonso_Leng|Unknown
Julius Lenzberg|1878|1956|https://en.wikipedia.org/wiki/Julius_Lenzberg|Unknown
Leonardo Leo|1694|1744|https://en.wikipedia.org/wiki/Leonardo_Leo|Baroque
Isabella Leonarda|1620|1704|https://en.wikipedia.org/wiki/Isabella_Leonarda|Baroque
Ruggiero Leoncavallo|1857|1919|https://en.wikipedia.org/wiki/Ruggiero_Leoncavallo|Unknown
Franco Leoni|1864|1949|https://en.wikipedia.org/wiki/Franco_Leoni|Unknown
Léonin|1150|1201|https://en.wikipedia.org/wiki/L%C3%A9onin|url-Medieval
Mykola Leontovych|1877|1921|https://en.wikipedia.org/wiki/Mykola_Leontovych|Romantic-era
Leopold I|1640|1705|https://en.wikipedia.org/wiki/Leopold_I,_Holy_Roman_Emperor|Unknown
Wassili Leps|1870|1942|https://en.wikipedia.org/wiki/Wassili_Leps|Unknown
Xavier Leroux|1863|1919|https://en.wikipedia.org/wiki/Xavier_Leroux|Unknown
Theodor Leschetizky|1830|1915|https://en.wikipedia.org/wiki/Theodor_Leschetizky|Romantic-era
Henry Leslie|1822|1896|https://en.wikipedia.org/wiki/Henry_David_Leslie|Unknown
Franciszek Lessel|1780|1838|https://en.wikipedia.org/wiki/Franciszek_Lessel|Unknown
Oscar Levant|1906|1972|https://en.wikipedia.org/wiki/Oscar_Levant|Unknown
Richard Leveridge|1670|1758|https://en.wikipedia.org/wiki/Richard_Leveridge|Baroque-Classical
David Lewin|1933|2003|https://en.wikipedia.org/wiki/David_Lewin|Unknown
Ignace Leybach|1817|1891|https://en.wikipedia.org/wiki/Ignace_Leybach|Unknown
Georg Dietrich Leyding|1664|1710|https://en.wikipedia.org/wiki/Georg_Dietrich_Leyding|Baroque
Jean Lhéritier|1480|1551|https://en.wikipedia.org/wiki/Jean_L%27Heritier|Unknown
Fran Lhotka|1883|1962|https://en.wikipedia.org/wiki/Fran_Lhotka|Unknown
Reginaldus Libert|1425|1435|https://en.wikipedia.org/wiki/Reginaldus_Libert|Renaissance
Johann Georg Lickl|1769|1843|https://en.wikipedia.org/wiki/Johann_Georg_Lickl|Classical-era
Cristiano Giuseppe Lidarti|1730|1795|https://en.wikipedia.org/wiki/Cristiano_Giuseppe_Lidarti|Classical-era
Jorge Liderman|1957|2008|https://en.wikipedia.org/wiki/Jorge_Liderman|Unknown
Ingvar Lidholm|1921|2017|https://en.wikipedia.org/wiki/Ingvar_Lidholm|Unknown
Peter Lieberson|1946|2011|https://en.wikipedia.org/wiki/Peter_Lieberson|Unknown
Rolf Liebermann|1910|1999|https://en.wikipedia.org/wiki/Rolf_Liebermann|Unknown
Clement Liebert|1433|1454|https://en.wikipedia.org/wiki/Clement_Liebert|Renaissance
Thurlow Lieurance|1878|1963|https://en.wikipedia.org/wiki/Thurlow_Lieurance|Unknown
György Ligeti|1923|2006|https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Ligeti|Unknown
Douglas Lilburn|1915|2001|https://en.wikipedia.org/wiki/Douglas_Lilburn|Unknown
Ingemar Liljefors|1906|1981|https://en.wikipedia.org/wiki/Ingemar_Liljefors|Unknown
Ruben Liljefors|1871|1936|https://en.wikipedia.org/wiki/Ruben_Liljefors|Unknown
Giuseppe Lillo|1814|1863|https://en.wikipedia.org/wiki/Giuseppe_Lillo|Romantic-era
Adrien Limagne|1821|1891|https://en.wikipedia.org/wiki/Draft:Adrien_Limagne|Unknown
Johannes de Limburgia|1408|1431|https://en.wikipedia.org/wiki/Johannes_de_Limburgia|Renaissance
Armand Limnander|1814|1892|https://en.wikipedia.org/wiki/Armand_Limnander|Unknown
Paul Lincke|1866|1946|https://en.wikipedia.org/wiki/Paul_Lincke|Unknown
Oskar Lindberg|1887|1955|https://en.wikipedia.org/wiki/Oskar_Lindberg_(composer)|Unknown
Adolf Fredrik Lindblad|1801|1878|https://en.wikipedia.org/wiki/Adolf_Fredrik_Lindblad|Unknown
Otto Lindblad|1809|1864|https://en.wikipedia.org/wiki/Otto_Lindblad|Romantic-era
Bo Linde|1933|1970|https://en.wikipedia.org/wiki/Bo_Linde|Unknown
Eugen Lindner|1858|1915|https://en.wikipedia.org/wiki/Eugen_Lindner|Unknown
Peter Joseph von Lindpaintner|1791|1856|https://en.wikipedia.org/wiki/Peter_Josef_von_Lindpaintner|Unknown
Thomas Linley the elder|1733|1795|https://en.wikipedia.org/wiki/Thomas_Linley_the_elder|Classical-era
Thomas Linley the younger|1756|1778|https://en.wikipedia.org/wiki/Thomas_Linley_the_younger|Classical-era
George Linley|1798|1865|https://en.wikipedia.org/wiki/George_Linley|Unknown
George Linstead|1908|1974|https://en.wikipedia.org/wiki/George_Linstead|Unknown
Guy de Lioncourt|1885|1961|https://en.wikipedia.org/wiki/Guy_de_Lioncourt|Unknown
Karol Lipiński|1790|1861|https://en.wikipedia.org/wiki/Karol_Lipi%C5%84ski|Unknown
Marijan Lipovšek|1910|1995|https://en.wikipedia.org/wiki/Marijan_Lipov%C5%A1ek|Unknown
Vatroslav Lisinski|1819|1854|https://en.wikipedia.org/wiki/Vatroslav_Lisinski|Romantic-era
Claude Joseph Rouget de Lisle|1760|1836|https://en.wikipedia.org/wiki/Claude_Joseph_Rouget_de_Lisle|Unknown
Franz Liszt|1811|1886|https://en.wikipedia.org/wiki/Franz_Liszt|Romantic-era
Gaston Litaize|1909|1991|https://en.wikipedia.org/wiki/Gaston_Litaize|Unknown
Antonio de Literes|1673|1747|https://en.wikipedia.org/wiki/Antonio_de_Literes|Baroque
Henry Charles Litolff|1818|1891|https://en.wikipedia.org/wiki/Henry_Charles_Litolff|Unknown
Giulio Litta|1822|1891|https://en.wikipedia.org/wiki/Giulio_Litta|Unknown
George Lloyd|1913|1998|https://en.wikipedia.org/wiki/George_Lloyd_(composer)|Unknown
William Lloyd Webber|1914|1982|https://en.wikipedia.org/wiki/William_Lloyd_Webber|Unknown
Johann Christian Lobe|1797|1881|https://en.wikipedia.org/wiki/Johann_Christian_Lobe|Unknown
Alonso Lobo|1555|1617|https://en.wikipedia.org/wiki/Alonso_Lobo|Renaissance-Baroque
Duarte Lobo|1565|1646|https://en.wikipedia.org/wiki/Duarte_Lobo|Renaissance-Baroque
Elias Álvares Lôbo|1834|1901|https://en.wikipedia.org/wiki/Elias_%C3%81lvares_L%C3%B4bo|Unknown
Pietro Locatelli|1695|1764|https://en.wikipedia.org/wiki/Pietro_Locatelli|Baroque-Classical
Matthew Locke|1621|1677|https://en.wikipedia.org/wiki/Matthew_Locke_(composer)|Unknown
Edward Loder|1813|1865|https://en.wikipedia.org/wiki/Edward_Loder|Unknown
Charles Martin Loeffler|1861|1935|https://en.wikipedia.org/wiki/Charles_Martin_Loeffler|Unknown
Jacques Loeillet|1685|1748|https://en.wikipedia.org/wiki/Jacques_Loeillet|Baroque
Jean|1688|1720|https://en.wikipedia.org/wiki/Jean-Baptiste_Loeillet_de_Ghent|Unknown
Jean|1680|1730|https://en.wikipedia.org/wiki/Jean-Baptiste_Loeillet_of_London|Unknown
Frank Loesser|1910|1969|https://en.wikipedia.org/wiki/Frank_Loesser|Unknown
Carl Loewe|1796|1869|https://en.wikipedia.org/wiki/Johann_Carl_Gottfried_Loewe|Classical-Romantic
Nicola Bonifacio Logroscino|1698|1764|https://en.wikipedia.org/wiki/Nicola_Bonifacio_Logroscino|Classical-era
Otto Lohse|1858|1925|https://en.wikipedia.org/wiki/Otto_Lohse|Unknown
Antonio Lolli|1725|1802|https://en.wikipedia.org/wiki/Antonio_Lolli|Classical-era
Alessandro Longo|1864|1945|https://en.wikipedia.org/wiki/Alessandro_Longo|Unknown
Antoine de Longueval|1498|1525|https://en.wikipedia.org/wiki/Antoine_de_Longueval|Renaissance
Harvey Worthington Loomis|1865|1930|https://en.wikipedia.org/wiki/Harvey_Worthington_Loomis|Unknown
Fernando Lopes|1906|1994|https://en.wikipedia.org/wiki/Fernando_Lopes-Gra%C3%A7a|Unknown
Francisco Lopez Capillas|1615|1673|https://en.wikipedia.org/wiki/Francisco_Lopez_Capillas|Unknown
Esteban López Morago|1575|1630|https://en.wikipedia.org/wiki/Esteban_L%C3%B3pez_Morago|Baroque
Richard Loqueville|1410|1418|https://en.wikipedia.org/wiki/Richard_Loqueville|url-Medieval
Paolo Lorenzani|1640|1713|https://en.wikipedia.org/wiki/Paolo_Lorenzani|Baroque
Oscar Lorenzo Fernândez|1897|1948|https://en.wikipedia.org/wiki/Oscar_Lorenzo_Fern%C3%A2ndez|Unknown
Albert Lortzing|1801|1851|https://en.wikipedia.org/wiki/Albert_Lortzing|Unknown
Johann Anton Losy|1650|1721|https://en.wikipedia.org/wiki/Jan_Anton%C3%ADn_Losy|Unknown
Antonio Lotti|1667|1740|https://en.wikipedia.org/wiki/Antonio_Lotti|Baroque
Arthur Lourié|1892|1966|https://en.wikipedia.org/wiki/Arthur_Louri%C3%A9|Unknown
Samuel Lover|1797|1868|https://en.wikipedia.org/wiki/Samuel_Lover|Unknown
Adriano Lualdi|1885|1971|https://en.wikipedia.org/wiki/Adriano_Lualdi|Unknown
Bertram Luard|1853|1918|https://en.wikipedia.org/wiki/Bertram_Luard-Selby|Unknown
Vincent Lübeck|1654|1740|https://en.wikipedia.org/wiki/Vincent_L%C3%BCbeck|Baroque
Charles Lucas|1808|1869|https://en.wikipedia.org/wiki/Charles_Lucas_(musician)|Unknown
Clarence Lucas|1866|1947|https://en.wikipedia.org/wiki/Clarence_Lucas|Unknown
Leighton Lucas|1903|1982|https://en.wikipedia.org/wiki/Leighton_Lucas|Unknown
Andrea Luchesi|1741|1801|https://en.wikipedia.org/wiki/Andrea_Luchesi|Classical-era
Nicholas Ludford|1490|1557|https://en.wikipedia.org/wiki/Nicholas_Ludford|Renaissance
Otto Luening|1900|1996|https://en.wikipedia.org/wiki/Otto_Luening|Unknown
Alexandre Luigini|1850|1906|https://en.wikipedia.org/wiki/Alexandre_Luigini|Romantic-era
Ivan Lukačić|1587|1648|https://en.wikipedia.org/wiki/Ivan_Luka%C4%8Di%C4%87|Renaissance-Baroque
Zdeněk Lukáš|1928|2007|https://en.wikipedia.org/wiki/Zden%C4%9Bk_Luk%C3%A1%C5%A1|Unknown
Giovanni Lorenzo Lulier|1662|1700|https://en.wikipedia.org/wiki/Giovanni_Lorenzo_Lulier|Baroque
Jean|1632|1687|https://en.wikipedia.org/wiki/Jean-Baptiste_Lully|Unknown
Jean|1667|1688|https://en.wikipedia.org/wiki/Jean-Louis_Lully|Unknown
Louis Lully|1664|1734|https://en.wikipedia.org/wiki/Louis_Lully|Baroque
Hans Christian Lumbye|1810|1874|https://en.wikipedia.org/wiki/Hans_Christian_Lumbye|Unknown
Johannes Lupi|1506|1539|https://en.wikipedia.org/wiki/Johannes_Lupi|Renaissance
Ambrose Lupo|1539|1591|https://en.wikipedia.org/wiki/Ambrose_Lupo|Renaissance
Thomas Lupo|1571|1627|https://en.wikipedia.org/wiki/Thomas_Lupo_the_elder|Renaissance-Baroque
Filippo de Lurano|1470|1520|https://en.wikipedia.org/wiki/Filippo_de_Lurano|Renaissance
Vicente Lusitano|1551|1561|https://en.wikipedia.org/wiki/Vicente_Lusitano|Renaissance
Witold Lutosławski|1913|1994|https://en.wikipedia.org/wiki/Witold_Lutos%C5%82awski|Unknown
Elizabeth Lutyens|1906|1983|https://en.wikipedia.org/wiki/Elizabeth_Lutyens|Unknown
Wilhelm Meyer Lutz|1829|1903|https://en.wikipedia.org/wiki/Meyer_Lutz|Unknown
Carolus Luython|1557|1620|https://en.wikipedia.org/wiki/Carolus_Luython|Renaissance-Baroque
Luzzasco Luzzaschi|1545|1607|https://en.wikipedia.org/wiki/Luzzasco_Luzzaschi|Renaissance-Baroque
Alexei Fyodorovich Lvov|1798|1870|https://en.wikipedia.org/wiki/Alexei_Lvov|Unknown
Anatoly Lyadov|1855|1914|https://en.wikipedia.org/wiki/Anatoly_Lyadov|Romantic-era
Sergei Lyapunov|1859|1924|https://en.wikipedia.org/wiki/Sergei_Lyapunov|Romantic-era
Boris Lyatoshinsky|1895|1968|https://en.wikipedia.org/wiki/Boris_Lyatoshinsky|Unknown
Ralph Lyford|1882|1927|https://en.wikipedia.org/wiki/Ralph_Lyford|Unknown
Mykola Vitaliiovych Lysenko|1842|1912|https://en.wikipedia.org/wiki/Mykola_Lysenko|Unknown
Stanyslav Lyudkevych|1879|1979|https://en.wikipedia.org/wiki/Stanyslav_Lyudkevych|Unknown
Ma Sicong|1912|1987|https://en.wikipedia.org/wiki/Ma_Sicong|Unknown
Lorin Maazel|1930|2014|https://en.wikipedia.org/wiki/Lorin_Maazel|Unknown
Teodulo Mabellini|1817|1897|https://en.wikipedia.org/wiki/Teodulo_Mabellini|Unknown
